guid,avgStars,reviewCount
YUv-p5WVOUn2BJdj4b4B7w,5.0,3
bE9uaXwbYXfomoKgopxTUw,3.26,20
N-ZnlQECQnEUDqL9X1XzWA,3.67,15
bqPpAr3ahmCzPGSgF3myAQ,4.33,3
Hq_9F0bcfxZ_unvdDGuV-Q,1.0,1
osoryW3a1vWFVprM6AP2sQ,3.56,88
2vDDlm76-iszRtgqJINuDQ,3.34,32
wbucZgoh85IZl2WdWRiwiw,4.0,15
hLmHjlCkAuhQ1TlCRBVn5g,3.5,22
TpDqld5fgNlOXI_uejW7GQ,3.55,29
EvDMCpmwvb7M_7lEPIL5GQ,3.83,12
u3ZL6O-UDgoZFZr26XP_xg,3.8,5
9jAGh1-u0eyguTQncljuhQ,4.0,1
_vh0gXPma2RMmhU1YUvM0Q,4.33,3
mgZ16PSsceu4Ey_K5NOZRQ,3.47,811
LlgJUPJQCflL-FmAp5XDQw,3.41,188
h1evLqUnbb5zEJvJFsMsvw,5.0,1
6CRI0LJYCn7q-jOYeoXtvw,3.1,29
LWm1edkZ17FnfcqSKWe4Zg,3.3,23
8ISpGBzTAJ2-zEc5RPq5Fg,3.0,3
qaogVXIa3uEG8gnUZ4b2Mg,3.94,17
8wFHvKhFwxXNWWo7cMAWbQ,3.89,18
iW_FWwh7enM2fSlXgF9fTQ,3.75,12
8wTya9Ijcf775vSofnfdGw,3.6,57
2sD_4mzMeS1-voxCR7gsRA,3.67,4
DORWRp1AfwJwdu0Nfzuz3Q,3.85,143
tBarhVI4vk0BLS1kyOsF3Q,3.27,11
4xeCw5TmXnlKhxG3Yirj5w,3.0,2
4Exb8OLLx0xCvaeHvEyo1Q,4.43,7
QIJp88kNr6Pt0T4W3yEcUg,3.71,15
3PPh2uJLpS5uSsIubuZn1Q,3.86,8
GW6dW4Fdt85AXWYv17JBRQ,4.0,12
f5RoIaZdVCj1mgubOR-WTg,5.0,1
1bgl4xVmMB7G7g55E0FjQA,3.0,5
g_HNO8oUoYDKd4yJi2_yvg,3.67,3
DOht6QGi4VSpL-ggD0-IjQ,3.75,4
_Ex1lXvejGpwn-PklsOUkw,3.97,129
shV_pMa4e5vQ8h2LR-SG0A,1.5,2
GazCY-UBCDoczuXlQgP1ug,4.3,27
-BQhKu4wgtZQyT3sxkqJTQ,4.67,3
xVDw1M3vK-gPmUvkzadF8A,1.0,5
A_9vlVlCtlAcVL9dxR-jXg,1.0,2
jli9G-mRzOGuN18DpZGw1A,4.35,17
9LDYNmJZP7b4aYvUfCnEJA,4.33,3
tNxNMmLZmCF2A_PXcSRVLw,3.39,31
IHVF5R6CKV3oCVnyusdOOQ,4.33,4
rr6-xvNt5wCzAOPXZbWWVA,5.0,2
yCn-Cq8_Tvbs8wkcEIm2lw,3.94,127
uHS5YCEwRvfeMKymhznNFg,4.6,5
e8ZXaLh79xm9h5OKLavILQ,5.0,6
-P15QfETy0FsVuZ7bN5ugA,2.5,2
LEECMs41fgBk1IEYGJbWow,5.0,1
dA5QgR7Yxa1CnKrHEuP8Ig,4.3,10
QF20pftasqIrc-WgbTWDHw,2.0,2
ca2Sa9Enqg2GlWFQ95p8bw,3.77,160
_H7YQYiXToV0paIoOeFNng,3.08,13
7x3NHmEw7pqn93EMWDpTWQ,4.89,9
utl5jMe2UtcrtPDVaXrKfg,4.02,88
vAftB0HEUsCOj2QaiNW5dw,3.67,3
GoQe-Ykinsb41wx_0OMqmQ,4.0,1
O_nmtv350ABcYRLmSRyHcQ,4.28,25
GlVIC6S7gs2MgWp89oDu7Q,3.79,29
Z6Kz5DOd0-W3t_FoQIELAg,4.31,35
WsJo2lfomyGzgIFmVtFgiw,4.0,35
IQaPyLwmkft4_oifdW_RiQ,4.67,6
aAgka65gVQzzu_2moVbo-A,2.0,1
fY0MifAG8r7AedxhIzDn6Q,5.0,1
CNaf8uXrJ42vTIAp_M8ZYw,3.24,17
hedOECpUoqK0wkodLk-rqg,2.98,856
CmckNGXUsQ4Pkx-B-H8jVg,1.5,2
CDQDJ3EPcAhMeOiH8m68FQ,5.0,6
gIs7fOr87mG5virnV_N4dQ,3.57,7
mHZvdNnaKXFmvqfesMv_fw,3.51,55
o8zuOWtzdJWQCjzptnjbkw,4.44,9
g4SIb5n6lKeZIVed2Wr7fQ,3.77,280
ZPr3NA-JZl9QP1lhEY416A,4.04,28
F49-gqDVcesr8wnO1xbXgA,4.08,39
Rjj5rmz_OxOnj1mACKhhRg,1.0,1
w5FinZO6LFOs7mkpWAWBnQ,1.0,1
Hu2vTmVLc1qJFLH8_xujnQ,4.56,27
kpvgNP4uSAfWttZ2kwvSxQ,3.86,7
KFsJbGckd3-dTg3e9Tur2w,3.33,198
hO1ZjxN8f1jsw1YJFAGwcQ,5.0,2
vBvTK-Fqfhl_DACCNaNOWA,3.37,67
24dqIYeCK19yRxon82gmag,3.5,210
3AlPt8LcFqGys-9mG3iObg,2.75,7
5mvaOdV7nyKCP2Xct7yDTw,3.83,12
U3Ur2zPkMuP_v3tmVWG3OA,4.0,5
DDrov6YWhbikO_HF2WOZqw,1.0,2
fMA7GiSmixs0MICoTSFufw,3.54,26
9LaaM8iHLKo1KvsV_8TRYQ,3.75,12
brOh2VXvWAPxlH8322W2KQ,4.67,6
1LKiHzIWKhKHhk7IjcxQ4A,3.78,136
rUZr5-W2ouYDfH1s2WIv_g,4.0,1
-ryiwN1RxngKFAhLxKsDoA,4.0,4
qHObh3P7wAN-uYKj1PdVtA,3.21,47
XOUFLduRme0xf7u4myN5XA,4.0,5
VIftJIZsbH7MP0R7tzSQVg,5.0,2
MbJOllFenYqRpwOCoaWXtQ,4.44,9
rG0tH4v1xVocAKfzHcN6Zw,4.2,5
WFGIPvGbw4qY9rbsd54K-g,5.0,1
_mkxnjhBzsG_PYvSIVp4tA,3.5,8
ijP-MY6juEylYACrZ_uoOQ,3.0,2
p9TStGIKnczMMtcJdbEg1w,3.82,11
LXY4sXXwnS7UT8itTVfFWA,5.0,2
vDJCiUlgd-9Xa-853egZLg,5.0,5
I0PprysfFKRY3s5ah5KStw,5.0,2
CQBFAYvTbeiKKaEnigTVOQ,4.5,10
FUVASu5zDmcRyNU20ZEk7Q,4.71,7
DEUSPuOjS79Recqix6fNeg,4.24,21
AbJ48OT3YlAAAbSZbVtmgg,5.0,6
XwL86w-gZoO2x_ACHbD2Hw,1.0,1
LpiKT93iixvaUA_mz5rUKA,4.0,6
H3Qq5TUKItmDIaoKlHzuJg,3.67,4
8h3wUMOg0DWJlUvKMdc7UQ,4.0,8
Bwhn1EVWzGNIQZTTgqeXNA,4.5,10
C90UrU7HL7uiTqBOsjEa3g,2.17,7
_Ly15VDGZwZPjTsd0ZoBVg,4.5,2
5DeZJFtHX2U6RUcSHJGqlg,5.0,1
yaLLrHjKb6VKeaFi1V5L9w,3.65,26
00WpjbkLkxLhjd3oHUU7ag,5.0,1
T3fTa7E3IgT1zZ5-9erMFg,5.0,2
Y5QSu1-NuP6GD-qZJ1ns3Q,3.7,102
Qh7nUdTdjK6rMpE8d-BYQg,3.4,6
DxHYzSR6bXljibrW823weg,4.5,9
90aVBCwCaogrEn5eG2CnYg,3.75,4
LIl5vcUHRkZlhBS5H5uzdQ,5.0,1
TCnWZgGuV3oRsXb_fJmoZg,4.14,11
b0c95GgVk59Jc7ngyD83-w,5.0,2
-yAE-352Ks7zwx6wKIzeTA,3.25,4
sR4yjE01Z1ILFoUbLe7hUg,2.88,8
cwIZyUzEpsXzz_5VZT4LCQ,4.27,16
BeCsbZdBBEraW9_cZn3zaQ,4.11,11
iG2ecSjhndYHY_QojkdsLg,4.5,4
YIsEUxtteG1_NIoYsIWmFw,5.0,4
KyLc8_fvQj7PyiMwcMct9A,4.67,3
2OhoyPJFQdJJmFflp8S1xg,3.52,82
i83slig4Odz1yS_x7mTpuw,5.0,1
g2CNKIXskgt6nuOxlcuNiw,4.21,136
jFDpsSNYZl5ZgMUCigtmDQ,4.33,15
4wynQwb9MPJgtehEMArwlA,2.0,4
GTUr_HAyjhldc_v059XqSg,3.25,747
PH6cpf31wF6QFqG5FINSXg,4.33,3
gItL3R8j2f-jCMFrhJw7ow,3.5,2
M2E5PzSjQrvq9LPqnuEJXQ,3.55,152
Wuzz4hn0nX1bSjSTAgjRnA,1.0,1
f4j0l6Oyi79sBoFTztNeBA,3.21,20
hVifWc8sln2u43PpPuYOFw,5.0,1
xv5p1wBTdbAjRnDKuUn2Eg,3.0,2
n7oQK2QeMAZk8OsmoPhVxw,3.0,6
chVqlYUxM7gSPID9md4i2g,1.75,4
hO4UkN8RniS204O1PdxoBg,3.76,185
qqRrEWKj0CP-47TKpM_eFg,4.33,3
-CTaieycDFnow383yyvzzA,3.0,2
t94zCmGf9aRgyxS5cyJVrA,3.67,3
gy3ppWpEyN_yk1hFF7hAwg,5.0,1
l1eXX3p2WL_02FWw5TXhsA,3.81,805
I3ZBNZmEiS9FtGXzkzYRTw,4.86,7
bIYNgJDNeLZvTQDVTTDa4A,4.09,23
WYuSh_ngUBGfHf-E6B_wfg,3.5,2
INevu6OWYEOI2q4zD3UCFA,4.0,15
wmxVjCmlcccFtAi4qSkFFw,3.38,321
dYj2bFCak_Q3TXN4aGHZeg,3.85,764
hqjJDS_VxDqkiFPo1CtQUQ,4.5,7
18w1x4_fNsQZaXSSochIMw,3.34,142
RXDOVffldaLT9Ot0uWQY4Q,3.79,33
zCmfzry9s8rHGWm1aegUpA,4.29,7
VQZTCwJ4Afbg0GvJ6zkngg,3.15,21
uKLFOXeMEBsMvsOAhrH3dw,5.0,1
-B7zBAQ_5PtWJHrVWpbfSA,4.0,4
VN1QNzHVDbfLLqrmQM_biA,3.62,8
_jLc_JM-_t-X4ym__6zTvQ,2.8,5
Zw2HgpyTgJf-l2yOSWff5A,3.76,75
A7v8TX0r0OziLD5u8p6wgQ,4.75,5
k71n8bELfnhMeC63xhUxzw,4.27,268
hLU5Od-sff-BXigMYm2rlg,4.09,11
HyoXnGUfDPUf5A0ge61ixg,5.0,2
BFoeGtu5ZTd_SNA-J1cWsA,5.0,1
Y2357LkkRCFcHxxo0HXJ4Q,2.83,23
YlH8yt42S6nyKmpwGH4__A,4.0,3
nbozskmdM5P8bg35atsriw,5.0,1
ACAdyfli769geDXT7iXIcw,1.0,1
guyisW032ZWJAETm8aY3Pw,5.0,2
D6PxfJsBrrbAUSY3Rxf_CA,3.36,42
tB-Qh7ypSce7M9FjbNdLUA,3.67,3
LTuro4nDkSMw2mAfQZmKWA,4.0,5
4GT3VrOYDe-OWcsIQk17tw,4.0,5
eHpuRAiBZ7XaQddB8CEE8A,4.75,4
jSCx_Y7v1JpM5e9gU3Y0Kg,3.69,249
7IIIWcgQT5JFkkAv0IgH4A,4.5,2
T_wbfjj0i6VydOWPAmb_FA,3.75,6
lnC9XVK5emmxiu85b6-jOA,4.13,52
W1Us_1XKs97zjSzCjB33TA,4.0,208
nkVrJzwHyLgPi07wUg_Xdw,4.38,9
JwWp7znyGtNkcVil22ORqg,3.5,2
6iGvMECsHLN9PGsBYhrNCQ,4.0,3
RyY-MW22fNbYBzTMUy49Pw,5.0,1
RnqZyKKHsjRbOWc1vrmiCg,3.96,45
ho7cWkUqMs1yu43wMqoheA,3.99,126
SP7S3L6ch2Z3wku5IBuWiw,1.0,2
IzxILhYh-zu4UcB24khrPw,4.33,3
DUayQvXBQBS62p1JziCd_g,3.67,10
Xo27QH1NnctK-6R2kR17IA,5.0,2
I9K2C_xk_Wxv1J0msCJo_A,1.0,1
Jb8p4tDOrq_IKjBJXM0GSg,3.52,107
w3vY_AOPTy-qCRM6ySOu7g,4.0,2
NCD_x5rFsbouVcRIcgr6nQ,4.0,2
rKlX_Nl0JssiUXZSXcUxDg,5.0,1
2SDoC6P2q6FgFMP5o7RnQA,4.5,4
M_rUn8TIYxX2OLQEuC9faw,3.35,17
YvLaskqbzT19EEVjq36VSQ,3.66,151
Kl3Abb3ZFqZMzRDoTjwvxA,3.5,7
25hEQTBIqvXoJYVPUMRREw,4.06,18
akHXYl0lD5zPss6A79A3_Q,4.37,90
AdVBY7Ow_ICQLfVEbf_nTw,3.58,45
q72sadHXNCjkvMxsjwHxBw,3.62,91
jHH_UDpCnF-YTnveyoMTIA,1.0,1
0WQ7tbU5-H8r5_kQrj3RjA,4.75,5
dc3XOXCmEwhdjKwVSiEaPw,3.72,25
fQ4ZeWQi2lQZcUAheYbmmA,5.0,1
yA5s-nR4FcJmDibA2jxixw,3.0,1
PUNhskZVP6-Me8wSUP34RA,4.29,7
nzG2Hwy2D0bCvmHQesYTww,3.0,2
BXCtrx6cNkfUvzQygLM_kg,2.0,1
BrDGtR4Xpy-08J4D69cW9Q,4.2,120
ZSsBbcdZsashPx7vriNzqA,3.89,9
Lra1XesEQl1kA3bEPLRiPg,3.79,34
AdVcNc_SH4d7ZRdOZ9bFEA,3.33,3
8mj3opCRYuoYi-7prHAezg,1.0,2
SmJoX80amK7mbd8oPNuC7w,1.0,1
6oZRgteievbfP0-fUhHWQg,3.61,31
dFfQ1PKl-VLmMOEB5TUVBw,3.67,9
YloWz4Nwfx1qDH-BX1KIFw,1.0,1
6EATQZXEUL4p_p5MKOQ_eQ,3.75,4
7oAJnUltkTGfQp9Yq8KOIg,3.14,64
jWvzAN1czxypi-GM1KY62g,3.7,111
YunQV1BeFgdrmEvulbID3w,5.0,1
JLtCcaVqPgUHqvldZIt6Ow,4.0,2
i87D291iylTI9_UGwENMuQ,4.17,24
Nz26BQ1QDwKsBq3Ivs17OQ,1.5,4
0U2m7skbsBmWRPEK2GKl3Q,3.0,2
8YiYjbQ9K8UbcQIVA48vjg,4.0,3
dzQiu8-OgbrwW7K5F4Z3zw,3.81,78
PEpCQMMJnp8YUpVJkg7d_Q,1.0,1
JSrNvH5IqC0QJQtr6_d-_A,1.0,1
bIS1zw9AAik4XPisRNxzUw,3.59,34
0YpnsQKra7VrzxaiYIvuMA,4.63,19
jsigTj5jwrIjktN_5SI4Vw,3.29,7
LQAiv1A7xc30IRwm-EpwUA,3.14,35
-TPyo6NyRlFP-3OW6sqppw,4.07,29
mQYYtK3BSpA7EHED_YYA4Q,5.0,3
6_ALTSMTPbSjOs_vywwirA,1.8,5
eYdNbiIkkTfWhuyJNsf4Gg,4.0,1
WMeNhdLrui2sI-kdlettfw,3.25,321
2FFs73pU_rp8gSVWNRPSvw,4.5,2
BJUXMLNyQKjQq57BDWy1Ow,4.28,316
sm-lVlhHx2c6RVemPQOnxg,1.0,1
OXJO5nITQkusiIywbo2MEw,2.0,2
25beK63tpX6s-Be5gi2jlA,2.0,1
PzhpilY3NGvCaEq1y7Dllw,3.71,195
YNBzi557pCvoNr-NaEvjtQ,4.0,4
0oOZAdxpX9lG9eKczRxzrQ,3.71,17
071SxYB7Z6l88KZxhpz8Rw,3.67,3
ySFGK_0G30fov9jaL3K-Xw,5.0,2
Z6v6foWobDjbL50Pwnqafw,4.75,4
pqnYZy25nEwGAAjShOpJGg,3.95,125
bswV-wIGU9Bw4mbxSPdykg,3.72,36
AMNgAy9LYgGe5m5o939tXw,3.5,2
o1M5NDzaqXLMNT0LJg7uBw,3.25,4
FFudvylF9PxZPNZtCL_wMQ,5.0,1
9cUk312bwyHr4EsZBOEuug,5.0,1
0QJEKEt-jvnuqG9zh385eQ,5.0,2
4puWtpz-HxkQ7g1b9jC5Bg,3.03,37
HtqLdQPTb5SjH_6ytxCmJg,2.75,4
K2q1PYnfV5BK81pUG3hWNQ,4.5,2
k6ZQA3DJ2EfZJMmadBlWNw,3.42,92
uj3uzN6rKvMiG1NHMs6fhw,4.0,1
phy1e0VW2VaPf9rsnTiBKw,4.4,5
T1JA_iXwRCUZkLseJ4xIfg,3.47,15
T_0yM-RG8I8iqbkeFuh7rg,3.56,342
CWUnN_LxGGdv2UHLUtVM6Q,5.0,1
UEjiPlmvASeeueMqZu6aQA,1.0,1
AdmSaZCxVLiuHZIkZZWOsw,3.71,7
gnnJMMc5ZAkoJ8v4phFPQg,3.0,3
jwpjh-yC3nRrPNick9Er1A,4.67,3
biRAo3mlVi4tb05pFAzoGw,3.67,4
21z4-ERBS-pTfmNlBPYmMg,4.02,63
PECnkJ2QKKoYY9gDRTUS4g,1.0,1
jCbAgE-3fzuzMgSe9nw9jw,3.65,17
xlEIn9popxwEy1ixBt7xLA,2.0,1
Hnp5oUsivBJ_RNx-RdGuBQ,5.0,5
GqeWMTDbE32Yll17EfrzlA,3.85,54
3clfDLuqMzWkBTC-4Bw3jg,5.0,1
GChboR1iKz9fVvpVkgRc5A,5.0,2
h_WVAz5qg63BGNnv6OOzrw,2.5,3
WyegNmJcXnvSAMHBAghDpw,3.75,4
NDOjJoJ1oK-YD4BxX_KsLg,4.5,2
GR09eSZeqbK-w7KM6U9Dgw,3.92,109
vUB1ybxuOsh8yH8vDmQq9A,3.54,149
9kjF3nPGGTzAUvdGxepRKA,4.67,3
dW-EcP91bwCzEuheKRpwfw,5.0,1
yDhXxrXmucSlxLu7xefwJQ,3.48,27
Af08HHY9DXtBpPM40iyWoQ,5.0,2
-aC9yjLB8NFpBliJnUMQnw,5.0,1
WhkPPIcdJylahNLnQVqpAQ,3.19,117
2ROwNmjIV_D5wx5H0zElaw,4.14,7
7W4egS-WyR0hRHMfQtPEOQ,4.06,72
SbdyPJ8_L2CJKwu6a6OwSA,5.0,1
KnDZRfjvZqfxMjvNwQP1UQ,4.0,2
Y_iDk0YlFos9BsFvQjzkBg,4.0,1
gjoyiFXvTXcyrkymqLjffw,4.0,1
sTDnUSbnGnmsLhhFsMdkZA,1.0,1
3gBhA4bNoPWQYeONL5NPQQ,3.87,991
wCvSVTTpwc4vLSdj_FW9_g,4.5,2
m-ihM3-ePBvSDvpBpEfuTQ,4.0,1
0qIsBt4EzBDCKrIviV55Ew,3.86,160
7FRi5k2A8fXECbBFwno1KA,3.88,1497
L6uz4WwrkfZhxTKz2fBnpg,4.2,5
C-7ZbkqGOTuzf_xXXvSu4w,4.5,2
p99cjyPiDOHRHyiSnNSp5g,1.0,2
f4tkMY38LPnXcW17qPiApQ,5.0,1
nYTU71Wli0ZtpEOpNWFJew,2.0,1
AZNp2qEdKRkqO7DT2ggaAw,4.3,10
h7HBKNAIpivaKDKCytx52g,4.41,44
n5vKMWTqNcMof7FeyxEPew,4.0,1
Sjcigb248ywvyUBIaCGDQA,3.63,76
YA8NGEybzh8Qp57PDG92Aw,4.5,12
Fn-5RiansziHPYC4e2qX-w,3.2,6
8ax0jtzFg6pLKqgs3rw8hA,5.0,2
C-iO0NQjW6-9eOmP3kxt_A,5.0,2
lYAhB_vOYhy5Qa0zy_pfIw,2.2,5
TmEPymvZ2Q9QCSJi6Q63Cw,3.0,4
9a9eJu51A0_6EakgSBOUqg,4.67,6
HJdzww_X0Lo8y8ikWssyDQ,5.0,1
6YB7nN2wwdmpgwCaSPSjVA,4.0,4
Ul6AkalZ_IJMdg27H9UPwg,1.0,2
fb5v_YmO3wkZRSPjWXkwdg,2.5,3
HBMs5o85NHmd7Fv9NaW96A,5.0,1
ThOb8OjRC_H8EsmtMgcD9Q,5.0,5
49iB6yZC1jeL2MK4LZF88A,4.31,13
VkUivC-P4nW8XGSTpd4uNg,4.0,1
6GZxLQlAj7BiXzl5NbwWeQ,3.5,3
S1AgpteCxBkJNvdrkO7e_Q,4.0,2
vatvtZ8rasqrJyqdaVllDA,3.83,8
ww4tnUvfr0yMPc29D58bCg,1.0,2
KJRXVZ9T4tzpVmHvYmFPrQ,5.0,3
WLmriIMoyKL9p_nJtYTyGA,3.75,4
1ypK8kP18BB1OiDwAT87WA,2.0,1
HRzIRVH98Q6zJ-PO3eAiQg,4.2,5
l_6XDatGLHfkGxl8BjI2Ag,3.75,169
7Erd8wom0MYbetSjxvoufQ,3.71,7
yd1SGdqLOKW3WjAUrV8P0g,4.0,4
z2aIK__6KMpQBx1czvv8BA,4.19,32
aHJY5feTftp6nQvVUnWpZA,4.0,2
mjTLrC5SYaKJ2WrtMp9hfA,4.0,1
MkbsldEHTRUwDed--bMHIg,3.37,290
wWls7koANo5PPSpvaB_dbA,3.17,12
8B26BN2WQkw9i-DcU7Kavw,5.0,1
GNlv9XPhj6P8Fk8Z0cnBrw,4.8,5
6JwGLp3KO3WBUbhYCHg7Hw,4.0,11
ugrKRR9OSVe48gqNf0TVcA,2.89,19
wcedjwgn-2WWH9-93IXk2w,3.69,32
GGqfPqVy3LMCYfLZ-hz_OQ,2.0,2
Y6nFfP2v17y5hqEmZp05Mw,3.17,6
MzfQpcIfoS-vVR0HOX3S7Q,3.87,31
jTXscj56Hpx2YeLyNsxceA,4.0,4
VJUjrSX5_AUzVrDqdnI6zQ,5.0,2
RumG4m2kutSuWxYb5qq2sw,3.55,11
oJTwHtNlipl1iqaFV7HHZA,3.69,177
4cejUKvGurZvJxN5-gmAtA,5.0,1
XoMzKAmqRWN9XN0Mz6uXRA,3.53,100
pA6cwQ9EU5mceSy0axXe7g,2.85,62
4IRKzaGf2J4aBxIerIP5OQ,3.8,5
Rv3k5uOZT5i40aLmlhw4DA,1.0,1
ui5XcL-TZAeXcqZnU86kuQ,2.5,2
H35KzSZfuYzmtTiyVQ3Lxg,5.0,1
slJrbI92rtg04ybQmOiEcQ,3.66,377
iKdMmDTiGAYGIcvS6LzDUg,3.0,3
W_K_GUZ0NjnOmyBRD-LEDw,4.3,10
N3T0MhVvBSBEXH1_6SYVxg,5.0,2
I4L4irwxUmPSROl_mkWmJQ,3.3,53
wKYXKmgtHDLt_TUe183XBg,5.0,1
9BnzOSH2fydpjQnuD-p72A,3.67,9
62Xud28CmsoqJ-AEt3gZ1A,5.0,1
snRwZlK-VSsKAqUNpomCMQ,4.8,7
u7fkBhl2yGR1ZGZMue2B5w,3.65,181
R2Fu4bvODPfsguRnNDa2oQ,5.0,4
2kb0mfOItoGat6bVkEtDdw,2.67,3
4yfFThiCAsazpVWDb1nlQw,3.92,13
kMTnfEn0-LmcmGHzFSOHTA,4.06,47
sTfAVFuKBjqUoAY2njyKFA,4.22,57
dCxumoiTvwH4fulueH9rUA,3.9,10
IBtws6UL8yvV3Qk_vmnqNQ,5.0,1
7XmfqlgDmMKJBUaI7Ih5YQ,4.44,11
CteWN6OrBCfHJBido9EDDw,4.0,3
Bp2ImqKAd8XI-uZL9aT-BA,5.0,1
wkUcQbHYTcswwfbjADI5Xw,4.0,1
Lu2a--7vGg3ewkW4gwhULQ,3.0,2
nO4qX5R21C9spJpofGCRPw,4.65,20
XPgfqsjhf_d8WJkEbdGuwQ,4.0,1
kfE84Inrk3bB28R81pLtKg,2.0,1
C6izpggNkt6dOHn1ThswWA,5.0,2
ULM_Y0_zZAs8am3Qoh_s8g,4.0,2
xyWUirftVkipMmUIBp-yVg,1.5,2
VJxxyLQ_qQdQr2jGQreMgw,3.86,7
8RyV2qmm-TVhdC4sHQUK6A,3.0,5
c4q95k4R-dDyY0fcCcZ0yQ,1.0,2
jDzE0yzvFLoTX31hZjV5kQ,3.87,105
iFZpYQauK61g6YXBOX2WoA,3.8,5
q6B_wZzoJvwa-KvyA0C0yg,3.36,22
yC5zcdiAKjzzr2Y1awWsqg,3.4,15
6bcgXij_lGbTMwtwpc7n2g,2.91,540
kvcb3L0MSdnvbYY-nkW-uw,2.96,23
bKAS27WcB3ZzOAUKCo9-ww,1.0,3
z4XarnXjHVKrjFiBJuH0jg,3.6,12
y5TsYk1VTXgbNoYCWw-IPw,3.9,10
Bz2igotNP00BeYeo32KaSw,3.81,33
ihwthG5pTf1tpknCD1Saww,4.11,38
BSI42r_Q2NmDeYU-rf12nA,4.04,571
_VjumgyA7erYrM8Zcbwn0w,3.0,20
MUHoBFzwRoXpCpgYSN8KRA,4.12,155
Lz_KKdhNJ1xYkvHCac9WcQ,1.86,14
i9B_Q24PZgrA2JLZfJ2ZkA,5.0,1
90a6z--_CUrl84aCzZyPsg,3.99,900
j1kMhWMLZ7Ox5NU7iSbFjw,4.06,16
0ITeEVohWHMtJooJVEAVGg,3.93,121
2Qv94nrmyX6sYEUpZTQ6Gw,4.0,7
ut5x7nheowG_9CEtgs-ntA,3.3,20
UCyw6BDhKcu0DuT0_7kBAw,4.17,18
ST2NCJwM6bOCI_cphe75vw,1.0,2
p2xxpzdwVaaFLVSAzkHZCQ,3.6,5
9OuPG16NWOEan7UbyljE6A,4.67,3
gOV8nHj7JIKHoBUJKHZPuw,3.97,38
5TRzVtvTedz8bScUUBt5QA,4.18,11
3jLy3Ur_b4VxstLnss4-2w,3.46,13
mVRHZqBuonSmacKjC2c_fw,4.0,10
CmVxtdhFW707wSEPwAZVRw,3.2,290
aDdkjHrsGbweQJipsMWMsQ,2.0,1
EHEUElWswGGZ9s46vqeOlg,3.0,1
tSt7tkKkHprfLSrL3a6wsQ,4.0,3
jLV8KiEH9MCEmZynk2p2Hw,3.82,103
TlVapUorkzfMmtrM2OqZUA,4.0,6
zZy1dsNYFLfDxE337U5_Eg,3.0,10
-6f74MeztMVqdKBUQSM2gA,3.88,34
snPjXr3twkttOWNmrzLC6A,3.0,4
ZVnHK8E6FSntmTOhGqtHiQ,1.0,1
SzfkDi4F7m1JCjGO4f8zOw,1.75,4
1ucbCmDJhgvO2eRcu4tS9w,5.0,2
V1UCsFJZVFM9N_T095TiIw,3.3,10
RWTCBl-XbG2B5HU30kDYTQ,4.04,73
inMI1P_Yx9VtktZGRg6gqQ,1.0,2
3g6jCGJ9YiR8IHLG5SWFDg,3.0,2
J2DNKekXCJB_4e9Sugu7Ig,5.0,4
tRGfd8mb3hUBBNSzbHEhcg,5.0,2
m0Qd0BsIzaa-Kdf9xauyVQ,5.0,3
SYJTmS8xXvZOh87OMuUnZw,3.62,8
XgWoU0Pue4QJqZ408jcSlA,3.67,235
iPX6xrjmCNufyMRTJCtqow,3.2,5
kwOG-CSarTLTeZq2coqAqg,3.85,47
hdYpA2lM9pF6yPp1FYtniw,3.2,5
_Ibmt4n-7E3MvR2KYXOexA,5.0,1
lbDlKeO-whPA8hAJ3vRJPg,4.67,3
BYQCfVIU-umdTkjjYAy2rA,5.0,1
FoiV8ua8HAvfuaJAvcmvgA,4.67,3
oafl1hRnA577ANV0hwjdGA,4.0,1
Lc6mKF9YAcb1dmulklfodA,4.5,4
fYFQNW-Cyw-eiRyYWW38JA,3.5,4
_oCctJEJ9eR3XTGBsmzY9g,4.17,24
w5I39xcwIkIuVo_tzcCHaw,3.67,3
en0pB9_MfdxEUmcgcUNwrQ,3.57,77
wlwp0BDSVE79nIo2dphSIw,4.12,32
bLj0lp4nHPQNsiskvXilqw,3.86,95
C-H5lb0ZlJCno_LuLw2nzw,4.75,4
oD6GtL9JGoXkiVx2k3rAWQ,3.45,264
fY102CUYiK11hgQnsAI9Ug,4.29,103
nqAAd2pABEaoCvwPBBRQOA,3.8,74
7mVN4ozHnJ06sW77H1L58A,4.0,1
WEuIqh8ygm-bH81s8lwD0g,3.98,45
1wm3TVVuPh5ICMC8uT-38w,4.67,3
JvyJa5TFSNK3VAeEPElRMQ,3.57,452
5ehfjrLys1sWsUjTiJKaBw,3.45,20
tB5eIYNqgARL7eJGDRry0A,3.29,73
QKdkjr_Btg8igcpOclzTcQ,4.8,5
7b07TmlFDFej_r65H2wF6g,3.4,7
7E413YdZRpzOPSyjkP9ZwQ,2.0,3
h3WSnBJKQTndnejB4RrHrg,4.67,6
gdxuUqzKdbO-rHhgEDQWIw,4.8,5
mK1V9Vq8n4wFfHvrSzOxIA,3.11,44
mnqDRTE2SbyEYEzifWRCDQ,3.86,14
8zkcn-b6ecCc11t3p8QCkg,1.0,1
jFrnZ6K3BNbPG2znznaq6Q,3.61,18
hR1TO6E-U9AafE6F4_vM7w,3.0,5
Z-JeH4dJzTcIy_sqi0bwDQ,2.0,8
